filepath_original,filepath_processed,split,class,source_dataset
data/raw/train/normal/normal-8115.jpg,data/processed/train/normal/normal-8115.png,train,normal,unknown
data/raw/train/normal/normal-8066.jpg,data/processed/train/normal/normal-8066.png,train,normal,unknown
data/raw/train/normal/normal-1607.jpg,data/processed/train/normal/normal-1607.png,train,normal,unknown
data/raw/train/normal/normal-2041.jpg,data/processed/train/normal/normal-2041.png,train,normal,unknown
data/raw/train/normal/normal-7948.jpg,data/processed/train/normal/normal-7948.png,train,normal,unknown
data/raw/train/normal/normal-1628.jpg,data/processed/train/normal/normal-1628.png,train,normal,unknown
data/raw/train/normal/normal-2210.jpg,data/processed/train/normal/normal-2210.png,train,normal,unknown
data/raw/train/normal/normal-7115.jpg,data/processed/train/normal/normal-7115.png,train,normal,unknown
data/raw/train/normal/normal-2103.jpg,data/processed/train/normal/normal-2103.png,train,normal,unknown
data/raw/train/normal/normal-5269.jpg,data/processed/train/normal/normal-5269.png,train,normal,unknown
data/raw/train/normal/normal-3214.jpg,data/processed/train/normal/normal-3214.png,train,normal,unknown
data/raw/train/normal/normal-3748.jpg,data/processed/train/normal/normal-3748.png,train,normal,unknown
data/raw/train/normal/normal-4793.jpg,data/processed/train/normal/normal-4793.png,train,normal,unknown
data/raw/train/normal/normal-1129.jpg,data/processed/train/normal/normal-1129.png,train,normal,unknown
data/raw/train/normal/normal-5811.jpg,data/processed/train/normal/normal-5811.png,train,normal,unknown
data/raw/train/normal/normal-1647.jpg,data/processed/train/normal/normal-1647.png,train,normal,unknown
data/raw/train/normal/normal-5466.jpg,data/processed/train/normal/normal-5466.png,train,normal,unknown
data/raw/train/normal/normal-7272.jpg,data/processed/train/normal/normal-7272.png,train,normal,unknown
data/raw/train/normal/normal-4796.jpg,data/processed/train/normal/normal-4796.png,train,normal,unknown
data/raw/train/normal/normal-8129.jpg,data/processed/train/normal/normal-8129.png,train,normal,unknown
data/raw/train/normal/normal-6519.jpg,data/processed/train/normal/normal-6519.png,train,normal,unknown
data/raw/train/normal/normal-1653.jpg,data/processed/train/normal/normal-1653.png,train,normal,unknown
data/raw/train/normal/normal-2295.jpg,data/processed/train/normal/normal-2295.png,train,normal,unknown
data/raw/train/normal/normal-4607.jpg,data/processed/train/normal/normal-4607.png,train,normal,unknown
data/raw/train/normal/normal-7484.jpg,data/processed/train/normal/normal-7484.png,train,normal,unknown
data/raw/train/normal/normal-2031.jpg,data/processed/train/normal/normal-2031.png,train,normal,unknown
data/raw/train/normal/normal-7694.jpg,data/processed/train/normal/normal-7694.png,train,normal,unknown
data/raw/train/normal/normal-1497.jpg,data/processed/train/normal/normal-1497.png,train,normal,unknown
data/raw/train/normal/normal-3451.jpg,data/processed/train/normal/normal-3451.png,train,normal,unknown
data/raw/train/normal/normal-4843.jpg,data/processed/train/normal/normal-4843.png,train,normal,unknown
data/raw/train/normal/normal-6186.jpg,data/processed/train/normal/normal-6186.png,train,normal,unknown
data/raw/train/normal/normal-3782.jpg,data/processed/train/normal/normal-3782.png,train,normal,unknown
data/raw/train/normal/normal-1064.jpg,data/processed/train/normal/normal-1064.png,train,normal,unknown
data/raw/train/normal/normal-7302.jpg,data/processed/train/normal/normal-7302.png,train,normal,unknown
data/raw/train/normal/normal-6991.jpg,data/processed/train/normal/normal-6991.png,train,normal,unknown
data/raw/train/normal/normal-4272.jpg,data/processed/train/normal/normal-4272.png,train,normal,unknown
data/raw/train/normal/normal-6845.jpg,data/processed/train/normal/normal-6845.png,train,normal,unknown
data/raw/train/normal/normal-1719.jpg,data/processed/train/normal/normal-1719.png,train,normal,unknown
data/raw/train/normal/normal-5968.jpg,data/processed/train/normal/normal-5968.png,train,normal,unknown
data/raw/train/normal/normal-8074.jpg,data/processed/train/normal/normal-8074.png,train,normal,unknown
data/raw/train/normal/normal-4303.jpg,data/processed/train/normal/normal-4303.png,train,normal,unknown
data/raw/train/normal/normal-5721.jpg,data/processed/train/normal/normal-5721.png,train,normal,unknown
data/raw/train/normal/normal-2209.jpg,data/processed/train/normal/normal-2209.png,train,normal,unknown
data/raw/train/normal/normal-8168.jpg,data/processed/train/normal/normal-8168.png,train,normal,unknown
data/raw/train/normal/normal-2740.jpg,data/processed/train/normal/normal-2740.png,train,normal,unknown
data/raw/train/normal/normal-3818.jpg,data/processed/train/normal/normal-3818.png,train,normal,unknown
data/raw/train/normal/normal-2866.jpg,data/processed/train/normal/normal-2866.png,train,normal,unknown
data/raw/train/normal/normal-3931.jpg,data/processed/train/normal/normal-3931.png,train,normal,unknown
data/raw/train/normal/normal-3883.jpg,data/processed/train/normal/normal-3883.png,train,normal,unknown
data/raw/train/normal/normal-6507.jpg,data/processed/train/normal/normal-6507.png,train,normal,unknown
data/raw/train/normal/normal-2522.jpg,data/processed/train/normal/normal-2522.png,train,normal,unknown
data/raw/train/normal/normal-6828.jpg,data/processed/train/normal/normal-6828.png,train,normal,unknown
data/raw/train/normal/normal-8185.jpg,data/processed/train/normal/normal-8185.png,train,normal,unknown
data/raw/train/normal/normal-5176.jpg,data/processed/train/normal/normal-5176.png,train,normal,unknown
data/raw/train/normal/normal-3584.jpg,data/processed/train/normal/normal-3584.png,train,normal,unknown
data/raw/train/normal/normal-2840.jpg,data/processed/train/normal/normal-2840.png,train,normal,unknown
data/raw/train/normal/normal-6592.jpg,data/processed/train/normal/normal-6592.png,train,normal,unknown
data/raw/train/normal/normal-7004.jpg,data/processed/train/normal/normal-7004.png,train,normal,unknown
data/raw/train/normal/normal-5897.jpg,data/processed/train/normal/normal-5897.png,train,normal,unknown
data/raw/train/normal/normal-5649.jpg,data/processed/train/normal/normal-5649.png,train,normal,unknown
data/raw/train/normal/normal-6736.jpg,data/processed/train/normal/normal-6736.png,train,normal,unknown
data/raw/train/normal/normal-5668.jpg,data/processed/train/normal/normal-5668.png,train,normal,unknown
data/raw/train/normal/normal-3891.jpg,data/processed/train/normal/normal-3891.png,train,normal,unknown
data/raw/train/normal/normal-2114.jpg,data/processed/train/normal/normal-2114.png,train,normal,unknown
data/raw/train/normal/normal-2420.jpg,data/processed/train/normal/normal-2420.png,train,normal,unknown
data/raw/train/normal/normal-5214.jpg,data/processed/train/normal/normal-5214.png,train,normal,unknown
data/raw/train/normal/normal-4716.jpg,data/processed/train/normal/normal-4716.png,train,normal,unknown
data/raw/train/normal/normal-6251.jpg,data/processed/train/normal/normal-6251.png,train,normal,unknown
data/raw/train/normal/normal-1930.jpg,data/processed/train/normal/normal-1930.png,train,normal,unknown
data/raw/train/normal/normal-2605.jpg,data/processed/train/normal/normal-2605.png,train,normal,unknown
data/raw/train/normal/normal-7773.jpg,data/processed/train/normal/normal-7773.png,train,normal,unknown
data/raw/train/normal/normal-2906.jpg,data/processed/train/normal/normal-2906.png,train,normal,unknown
data/raw/train/normal/normal-4728.jpg,data/processed/train/normal/normal-4728.png,train,normal,unknown
data/raw/train/normal/normal-5400.jpg,data/processed/train/normal/normal-5400.png,train,normal,unknown
data/raw/train/normal/normal-2519.jpg,data/processed/train/normal/normal-2519.png,train,normal,unknown
data/raw/train/normal/normal-7982.jpg,data/processed/train/normal/normal-7982.png,train,normal,unknown
data/raw/train/normal/normal-5833.jpg,data/processed/train/normal/normal-5833.png,train,normal,unknown
data/raw/train/normal/normal-1608.jpg,data/processed/train/normal/normal-1608.png,train,normal,unknown
data/raw/train/normal/normal-7693.jpg,data/processed/train/normal/normal-7693.png,train,normal,unknown
data/raw/train/normal/normal-2587.jpg,data/processed/train/normal/normal-2587.png,train,normal,unknown
data/raw/train/normal/normal-6305.jpg,data/processed/train/normal/normal-6305.png,train,normal,unknown
data/raw/train/normal/normal-4409.jpg,data/processed/train/normal/normal-4409.png,train,normal,unknown
data/raw/train/normal/normal-1540.jpg,data/processed/train/normal/normal-1540.png,train,normal,unknown
data/raw/train/normal/normal-4874.jpg,data/processed/train/normal/normal-4874.png,train,normal,unknown
data/raw/train/normal/normal-8085.jpg,data/processed/train/normal/normal-8085.png,train,normal,unknown
data/raw/train/normal/normal-3534.jpg,data/processed/train/normal/normal-3534.png,train,normal,unknown
data/raw/train/normal/normal-1383.jpg,data/processed/train/normal/normal-1383.png,train,normal,unknown
data/raw/train/normal/normal-7044.jpg,data/processed/train/normal/normal-7044.png,train,normal,unknown
data/raw/train/normal/normal-2541.jpg,data/processed/train/normal/normal-2541.png,train,normal,unknown
data/raw/train/normal/normal-1728.jpg,data/processed/train/normal/normal-1728.png,train,normal,unknown
data/raw/train/normal/normal-1249.jpg,data/processed/train/normal/normal-1249.png,train,normal,unknown
data/raw/train/normal/normal-2795.jpg,data/processed/train/normal/normal-2795.png,train,normal,unknown
data/raw/train/normal/normal-5005.jpg,data/processed/train/normal/normal-5005.png,train,normal,unknown
data/raw/train/normal/normal-5804.jpg,data/processed/train/normal/normal-5804.png,train,normal,unknown
data/raw/train/normal/normal-1996.jpg,data/processed/train/normal/normal-1996.png,train,normal,unknown
data/raw/train/normal/normal-2952.jpg,data/processed/train/normal/normal-2952.png,train,normal,unknown
data/raw/train/normal/normal-7568.jpg,data/processed/train/normal/normal-7568.png,train,normal,unknown
data/raw/train/normal/normal-3045.jpg,data/processed/train/normal/normal-3045.png,train,normal,unknown
data/raw/train/normal/normal-2692.jpg,data/processed/train/normal/normal-2692.png,train,normal,unknown
data/raw/train/normal/normal-3450.jpg,data/processed/train/normal/normal-3450.png,train,normal,unknown
data/raw/train/normal/normal-1830.jpg,data/processed/train/normal/normal-1830.png,train,normal,unknown
data/raw/train/normal/normal-7414.jpg,data/processed/train/normal/normal-7414.png,train,normal,unknown
data/raw/train/normal/normal-7092.jpg,data/processed/train/normal/normal-7092.png,train,normal,unknown
data/raw/train/normal/normal-5719.jpg,data/processed/train/normal/normal-5719.png,train,normal,unknown
data/raw/train/normal/normal-4332.jpg,data/processed/train/normal/normal-4332.png,train,normal,unknown
data/raw/train/normal/normal-5354.jpg,data/processed/train/normal/normal-5354.png,train,normal,unknown
data/raw/train/normal/normal-3704.jpg,data/processed/train/normal/normal-3704.png,train,normal,unknown
data/raw/train/normal/normal-5656.jpg,data/processed/train/normal/normal-5656.png,train,normal,unknown
data/raw/train/normal/normal-4870.jpg,data/processed/train/normal/normal-4870.png,train,normal,unknown
data/raw/train/normal/normal-7341.jpg,data/processed/train/normal/normal-7341.png,train,normal,unknown
data/raw/train/normal/normal-2621.jpg,data/processed/train/normal/normal-2621.png,train,normal,unknown
data/raw/train/normal/normal-6436.jpg,data/processed/train/normal/normal-6436.png,train,normal,unknown
data/raw/train/normal/normal-2305.jpg,data/processed/train/normal/normal-2305.png,train,normal,unknown
data/raw/train/normal/normal-4412.jpg,data/processed/train/normal/normal-4412.png,train,normal,unknown
data/raw/train/normal/normal-1968.jpg,data/processed/train/normal/normal-1968.png,train,normal,unknown
data/raw/train/normal/normal-5267.jpg,data/processed/train/normal/normal-5267.png,train,normal,unknown
data/raw/train/normal/normal-1454.jpg,data/processed/train/normal/normal-1454.png,train,normal,unknown
data/raw/train/normal/normal-1322.jpg,data/processed/train/normal/normal-1322.png,train,normal,unknown
data/raw/train/normal/normal-1593.jpg,data/processed/train/normal/normal-1593.png,train,normal,unknown
data/raw/train/normal/normal-4495.jpg,data/processed/train/normal/normal-4495.png,train,normal,unknown
data/raw/train/normal/normal-6239.jpg,data/processed/train/normal/normal-6239.png,train,normal,unknown
data/raw/train/normal/normal-1527.jpg,data/processed/train/normal/normal-1527.png,train,normal,unknown
data/raw/train/normal/normal-5797.jpg,data/processed/train/normal/normal-5797.png,train,normal,unknown
data/raw/train/normal/normal-4122.jpg,data/processed/train/normal/normal-4122.png,train,normal,unknown
data/raw/train/normal/normal-5973.jpg,data/processed/train/normal/normal-5973.png,train,normal,unknown
data/raw/train/normal/normal-3521.jpg,data/processed/train/normal/normal-3521.png,train,normal,unknown
data/raw/train/normal/normal-3833.jpg,data/processed/train/normal/normal-3833.png,train,normal,unknown
data/raw/train/normal/normal-5763.jpg,data/processed/train/normal/normal-5763.png,train,normal,unknown
data/raw/train/normal/normal-3143.jpg,data/processed/train/normal/normal-3143.png,train,normal,unknown
data/raw/train/normal/normal-7565.jpg,data/processed/train/normal/normal-7565.png,train,normal,unknown
data/raw/train/normal/normal-4061.jpg,data/processed/train/normal/normal-4061.png,train,normal,unknown
data/raw/train/normal/normal-7835.jpg,data/processed/train/normal/normal-7835.png,train,normal,unknown
data/raw/train/normal/normal-5837.jpg,data/processed/train/normal/normal-5837.png,train,normal,unknown
data/raw/train/normal/normal-1082.jpg,data/processed/train/normal/normal-1082.png,train,normal,unknown
data/raw/train/normal/normal-4050.jpg,data/processed/train/normal/normal-4050.png,train,normal,unknown
data/raw/train/normal/normal-4022.jpg,data/processed/train/normal/normal-4022.png,train,normal,unknown
data/raw/train/normal/normal-6717.jpg,data/processed/train/normal/normal-6717.png,train,normal,unknown
data/raw/train/normal/normal-1328.jpg,data/processed/train/normal/normal-1328.png,train,normal,unknown
data/raw/train/normal/normal-3309.jpg,data/processed/train/normal/normal-3309.png,train,normal,unknown
data/raw/train/normal/normal-2961.jpg,data/processed/train/normal/normal-2961.png,train,normal,unknown
